image,label
Australian_terrier-n02096294_8255.jpg,2
Pomeranian-n02112018_2846.jpg,14
EntleBucher-n02108000_1538.jpg,7
basenji-n02110806_4297.jpg,3
Scottish_deerhound-n02092002_1170.jpg,18
basenji-n02110806_4196.jpg,3
Lakeland_terrier-n02095570_4161.jpg,10
Great_Pyrenees-n02111500_198.jpg,8
Afghan_hound-n02088094_8631.jpg,0
Scottish_deerhound-n02092002_120.jpg,18
Maltese_dog-jpg_16.jpg,12
Airedale-n02096051_1483.jpg,1
Afghan_hound-jpg_59.jpg,0
Maltese_dog-jpg_49.jpg,12
Lakeland_terrier-n02095570_163.jpg,10
Saluki-jpg_98.jpg,16
Australian_terrier-n02096294_6258.jpg,2
beagle-jpg_73.jpg,4
Samoyed-n02111889_3450.jpg,17
Bernese_mountain_dog-n02107683_673.jpg,5
cairn-n02096177_11135.jpg,6
papillon-n02086910_1659.jpg,19
papillon-n02086910_2016.jpg,19
Great_Pyrenees-n02111500_6045.jpg,8
beagle-n02088364_16588.jpg,4
Australian_terrier-n02096294_6905.jpg,2
Irish_wolfhound-jpg_78.jpg,9
EntleBucher-n02108000_355.jpg,7
Irish_wolfhound-n02090721_2305.jpg,9
Maltese_dog-n02085936_6656.jpg,12
Scottish_deerhound-n02092002_5915.jpg,18
beagle-n02088364_14702.jpg,4
Bernese_mountain_dog-n02107683_4653.jpg,5
beagle-n02088364_11711.jpg,4
Bernese_mountain_dog-jpg_61.jpg,5
Maltese_dog-n02085936_4608.jpg,12
EntleBucher-jpg_54.jpg,7
Leonberg-n02111129_1383.jpg,11
beagle-jpg_34.jpg,4
beagle-n02088364_17314.jpg,4
Great_Pyrenees-n02111500_4358.jpg,8
Great_Pyrenees-n02111500_3513.jpg,8
Pomeranian-n02112018_554.jpg,14
Norwegian_elkhound-n02091467_7405.jpg,13
Samoyed-n02111889_9533.jpg,17
Saluki-n02091831_5384.jpg,16
Irish_wolfhound-jpg_6.jpg,9
Afghan_hound-n02088094_1126.jpg,0
beagle-n02088364_2000.jpg,4
pug-n02110958_1636.jpg,15
Bernese_mountain_dog-jpg_90.jpg,5
beagle-n02088364_3752.jpg,4
cairn-n02096177_3476.jpg,6
Irish_wolfhound-jpg_35.jpg,9
Norwegian_elkhound-n02091467_2936.jpg,13
Pomeranian-n02112018_653.jpg,14
beagle-jpg_14.jpg,4
Saluki-n02091831_4846.jpg,16
Bernese_mountain_dog-n02107683_2567.jpg,5
Maltese_dog-n02085936_10307.jpg,12
Maltese_dog-jpg_37.jpg,12
basenji-n02110806_1102.jpg,3
Airedale-n02096051_6315.jpg,1
Australian_terrier-n02096294_2920.jpg,2
cairn-n02096177_1385.jpg,6
Samoyed-n02111889_3566.jpg,17
beagle-n02088364_17553.jpg,4
Scottish_deerhound-jpg_56.jpg,18
Norwegian_elkhound-n02091467_7265.jpg,13
beagle-n02088364_17294.jpg,4
Afghan_hound-jpg_65.jpg,0
Bernese_mountain_dog-jpg_80.jpg,5
Samoyed-n02111889_4353.jpg,17
Afghan_hound-n02088094_4426.jpg,0
Afghan_hound-n02088094_1259.jpg,0
Afghan_hound-n02088094_4114.jpg,0
Maltese_dog-n02085936_3207.jpg,12
Great_Pyrenees-jpg_95.jpg,8
Scottish_deerhound-n02092002_15165.jpg,18
Scottish_deerhound-n02092002_4169.jpg,18
Great_Pyrenees-n02111500_6538.jpg,8
Bernese_mountain_dog-jpg_47.jpg,5
Australian_terrier-jpg_27.jpg,2
Great_Pyrenees-n02111500_7420.jpg,8
cairn-jpg_54.jpg,6
Leonberg-n02111129_2785.jpg,11
Bernese_mountain_dog-n02107683_5133.jpg,5
basenji-n02110806_518.jpg,3
Australian_terrier-n02096294_7097.jpg,2
Afghan_hound-n02088094_3396.jpg,0
EntleBucher-n02108000_1757.jpg,7
Maltese_dog-n02085936_13378.jpg,12
Australian_terrier-n02096294_4443.jpg,2
Great_Pyrenees-jpg_88.jpg,8
Scottish_deerhound-n02092002_885.jpg,18
Great_Pyrenees-n02111500_4320.jpg,8
Leonberg-jpg_69.jpg,11
cairn-n02096177_4768.jpg,6
Saluki-n02091831_213.jpg,16
Irish_wolfhound-n02090721_1131.jpg,9
Scottish_deerhound-n02092002_1438.jpg,18
Samoyed-n02111889_17211.jpg,17
Bernese_mountain_dog-jpg_31.jpg,5
Norwegian_elkhound-jpg_85.jpg,13
Afghan_hound-n02088094_6493.jpg,0
Australian_terrier-n02096294_7161.jpg,2
Australian_terrier-jpg_47.jpg,2
papillon-n02086910_1957.jpg,19
Lakeland_terrier-n02095570_1031.jpg,10
Afghan_hound-n02088094_908.jpg,0
Pomeranian-n02112018_3064.jpg,14
Maltese_dog-jpg_93.jpg,12
Afghan_hound-n02088094_1475.jpg,0
Leonberg-n02111129_5303.jpg,11
Great_Pyrenees-jpg_74.jpg,8
Samoyed-n02111889_3253.jpg,17
Norwegian_elkhound-n02091467_7407.jpg,13
Great_Pyrenees-jpg_71.jpg,8
Maltese_dog-n02085936_10719.jpg,12
Pomeranian-n02112018_10174.jpg,14
Airedale-jpg_28.jpg,1
Bernese_mountain_dog-n02107683_4386.jpg,5
Maltese_dog-jpg_27.jpg,12
Airedale-n02096051_7.jpg,1
Lakeland_terrier-n02095570_4171.jpg,10
Lakeland_terrier-jpg_72.jpg,10
beagle-jpg_6.jpg,4
Saluki-jpg_35.jpg,16
cairn-jpg_57.jpg,6
Great_Pyrenees-n02111500_1653.jpg,8
Norwegian_elkhound-jpg_34.jpg,13
Leonberg-jpg_2.jpg,11
Norwegian_elkhound-jpg_43.jpg,13
Irish_wolfhound-jpg_63.jpg,9
Samoyed-n02111889_5932.jpg,17
Bernese_mountain_dog-n02107683_4907.jpg,5
Irish_wolfhound-jpg_80.jpg,9
Great_Pyrenees-jpg_6.jpg,8
Scottish_deerhound-n02092002_6914.jpg,18
pug-jpg_32.jpg,15
basenji-n02110806_4142.jpg,3
papillon-n02086910_5408.jpg,19
Great_Pyrenees-n02111500_1358.jpg,8
Norwegian_elkhound-n02091467_2366.jpg,13
basenji-n02110806_2421.jpg,3
Maltese_dog-n02085936_7515.jpg,12
Saluki-n02091831_7895.jpg,16
Norwegian_elkhound-n02091467_5184.jpg,13
Bernese_mountain_dog-n02107683_690.jpg,5
Airedale-jpg_34.jpg,1
Afghan_hound-jpg_85.jpg,0
Leonberg-n02111129_489.jpg,11
Samoyed-jpg_67.jpg,17
Samoyed-jpg_14.jpg,17
Norwegian_elkhound-jpg_21.jpg,13
Scottish_deerhound-n02092002_14315.jpg,18
Norwegian_elkhound-n02091467_7068.jpg,13
basenji-n02110806_6156.jpg,3
Scottish_deerhound-n02092002_2590.jpg,18
Scottish_deerhound-n02092002_5557.jpg,18
EntleBucher-n02108000_3514.jpg,7
Australian_terrier-n02096294_7295.jpg,2
cairn-n02096177_10698.jpg,6
Australian_terrier-n02096294_6299.jpg,2
EntleBucher-n02108000_352.jpg,7
Saluki-n02091831_3616.jpg,16
Norwegian_elkhound-n02091467_3071.jpg,13
pug-n02110958_13993.jpg,15
Airedale-n02096051_1854.jpg,1
Bernese_mountain_dog-n02107683_1076.jpg,5
EntleBucher-n02108000_1343.jpg,7
basenji-n02110806_3981.jpg,3
beagle-n02088364_17167.jpg,4
Maltese_dog-n02085936_10646.jpg,12
basenji-n02110806_1525.jpg,3
Norwegian_elkhound-n02091467_4110.jpg,13
beagle-n02088364_8477.jpg,4
Pomeranian-n02112018_2711.jpg,14
Irish_wolfhound-jpg_0.jpg,9
Airedale-jpg_67.jpg,1
Irish_wolfhound-n02090721_1235.jpg,9
Airedale-n02096051_4322.jpg,1
Airedale-n02096051_8880.jpg,1
Leonberg-n02111129_892.jpg,11
Bernese_mountain_dog-jpg_93.jpg,5
Samoyed-n02111889_4194.jpg,17
Lakeland_terrier-jpg_0.jpg,10
Lakeland_terrier-n02095570_199.jpg,10
Great_Pyrenees-n02111500_31.jpg,8
Australian_terrier-n02096294_4535.jpg,2
Afghan_hound-n02088094_4450.jpg,0
Lakeland_terrier-n02095570_5820.jpg,10
basenji-n02110806_1841.jpg,3
Great_Pyrenees-jpg_27.jpg,8
papillon-n02086910_2691.jpg,19
Great_Pyrenees-n02111500_2247.jpg,8
basenji-n02110806_3638.jpg,3
Australian_terrier-n02096294_2176.jpg,2
papillon-jpg_81.jpg,19
Irish_wolfhound-n02090721_311.jpg,9
beagle-n02088364_7927.jpg,4
cairn-n02096177_960.jpg,6
cairn-n02096177_11224.jpg,6
Afghan_hound-jpg_24.jpg,0
Leonberg-n02111129_1591.jpg,11
Pomeranian-n02112018_5738.jpg,14
Irish_wolfhound-jpg_27.jpg,9
Saluki-n02091831_3334.jpg,16
Samoyed-jpg_27.jpg,17
Leonberg-n02111129_4725.jpg,11
Afghan_hound-n02088094_12364.jpg,0
Airedale-jpg_74.jpg,1
Great_Pyrenees-n02111500_5057.jpg,8
Australian_terrier-n02096294_2688.jpg,2
beagle-jpg_59.jpg,4
Maltese_dog-n02085936_17631.jpg,12
papillon-n02086910_1933.jpg,19
papillon-n02086910_4373.jpg,19
Lakeland_terrier-n02095570_1609.jpg,10
basenji-jpg_16.jpg,3
Maltese_dog-n02085936_10273.jpg,12
Maltese_dog-jpg_86.jpg,12
Bernese_mountain_dog-jpg_43.jpg,5
cairn-n02096177_1220.jpg,6
Norwegian_elkhound-jpg_68.jpg,13
EntleBucher-n02108000_1516.jpg,7
Pomeranian-jpg_18.jpg,14
Airedale-jpg_81.jpg,1
Airedale-n02096051_5432.jpg,1
Norwegian_elkhound-jpg_72.jpg,13
Saluki-n02091831_2315.jpg,16
Pomeranian-n02112018_3504.jpg,14
beagle-n02088364_12972.jpg,4
Bernese_mountain_dog-n02107683_1003.jpg,5
Australian_terrier-n02096294_1954.jpg,2
Pomeranian-jpg_11.jpg,14
Afghan_hound-jpg_54.jpg,0
Lakeland_terrier-n02095570_4782.jpg,10
Airedale-n02096051_1740.jpg,1
Scottish_deerhound-n02092002_1153.jpg,18
Great_Pyrenees-n02111500_4908.jpg,8
Maltese_dog-n02085936_3000.jpg,12
Airedale-n02096051_1736.jpg,1
Irish_wolfhound-n02090721_2725.jpg,9
Saluki-n02091831_7497.jpg,16
pug-n02110958_11458.jpg,15
Leonberg-n02111129_4285.jpg,11
Lakeland_terrier-n02095570_4042.jpg,10
cairn-n02096177_2020.jpg,6
Scottish_deerhound-n02092002_817.jpg,18
Afghan_hound-n02088094_5436.jpg,0
Bernese_mountain_dog-jpg_53.jpg,5
Bernese_mountain_dog-n02107683_2350.jpg,5
Leonberg-n02111129_1708.jpg,11
Norwegian_elkhound-n02091467_481.jpg,13
Saluki-n02091831_566.jpg,16
Bernese_mountain_dog-n02107683_2965.jpg,5
beagle-n02088364_12869.jpg,4
Airedale-n02096051_441.jpg,1
beagle-n02088364_14911.jpg,4
Great_Pyrenees-n02111500_4147.jpg,8
basenji-n02110806_1228.jpg,3
Airedale-jpg_39.jpg,1
Irish_wolfhound-n02090721_5880.jpg,9
Scottish_deerhound-jpg_9.jpg,18
Afghan_hound-n02088094_5521.jpg,0
Pomeranian-n02112018_9791.jpg,14
Irish_wolfhound-jpg_17.jpg,9
basenji-jpg_34.jpg,3
Samoyed-jpg_76.jpg,17
Afghan_hound-n02088094_1167.jpg,0
Great_Pyrenees-n02111500_2572.jpg,8
Norwegian_elkhound-jpg_73.jpg,13
Lakeland_terrier-n02095570_4188.jpg,10
Saluki-jpg_62.jpg,16
Afghan_hound-n02088094_537.jpg,0
papillon-jpg_20.jpg,19
Maltese_dog-n02085936_5766.jpg,12
Scottish_deerhound-n02092002_6041.jpg,18
Pomeranian-jpg_59.jpg,14
papillon-n02086910_3616.jpg,19
Australian_terrier-n02096294_3105.jpg,2
Irish_wolfhound-n02090721_969.jpg,9
Lakeland_terrier-n02095570_1947.jpg,10
Scottish_deerhound-n02092002_348.jpg,18
Airedale-jpg_42.jpg,1
Irish_wolfhound-n02090721_2836.jpg,9
Airedale-n02096051_5389.jpg,1
Samoyed-n02111889_12073.jpg,17
Samoyed-n02111889_4679.jpg,17
Afghan_hound-jpg_63.jpg,0
Irish_wolfhound-jpg_10.jpg,9
Great_Pyrenees-jpg_79.jpg,8
pug-n02110958_10842.jpg,15
papillon-n02086910_2359.jpg,19
EntleBucher-n02108000_918.jpg,7
Australian_terrier-jpg_70.jpg,2
Irish_wolfhound-n02090721_3761.jpg,9
basenji-jpg_11.jpg,3
basenji-jpg_33.jpg,3
Leonberg-n02111129_3799.jpg,11
Samoyed-n02111889_4381.jpg,17
cairn-n02096177_9585.jpg,6
beagle-n02088364_10362.jpg,4
Scottish_deerhound-jpg_91.jpg,18
Great_Pyrenees-jpg_7.jpg,8
EntleBucher-jpg_0.jpg,7
Airedale-n02096051_5884.jpg,1
Pomeranian-n02112018_2288.jpg,14
pug-jpg_36.jpg,15
Great_Pyrenees-n02111500_2081.jpg,8
Leonberg-jpg_8.jpg,11
Leonberg-n02111129_4682.jpg,11
Samoyed-jpg_32.jpg,17
Leonberg-n02111129_1670.jpg,11
Norwegian_elkhound-jpg_75.jpg,13
basenji-jpg_4.jpg,3
pug-jpg_35.jpg,15
basenji-jpg_5.jpg,3
cairn-n02096177_3316.jpg,6
Lakeland_terrier-n02095570_3711.jpg,10
papillon-jpg_40.jpg,19
cairn-n02096177_7574.jpg,6
basenji-n02110806_6380.jpg,3
cairn-jpg_84.jpg,6
Leonberg-jpg_87.jpg,11
papillon-jpg_96.jpg,19
basenji-jpg_15.jpg,3
pug-n02110958_14111.jpg,15
Bernese_mountain_dog-n02107683_33.jpg,5
basenji-n02110806_3970.jpg,3
Airedale-n02096051_8989.jpg,1
Airedale-n02096051_2265.jpg,1
Norwegian_elkhound-n02091467_4426.jpg,13
Airedale-n02096051_2946.jpg,1
Great_Pyrenees-jpg_31.jpg,8
Maltese_dog-jpg_0.jpg,12
Bernese_mountain_dog-n02107683_4697.jpg,5
Saluki-n02091831_1565.jpg,16
Airedale-n02096051_4153.jpg,1
beagle-n02088364_129.jpg,4
Australian_terrier-n02096294_1754.jpg,2
Samoyed-n02111889_2820.jpg,17
beagle-jpg_79.jpg,4
beagle-n02088364_769.jpg,4
pug-n02110958_13051.jpg,15
papillon-n02086910_5707.jpg,19
Pomeranian-n02112018_161.jpg,14
basenji-n02110806_3966.jpg,3
Lakeland_terrier-n02095570_4626.jpg,10
Pomeranian-n02112018_5515.jpg,14
Irish_wolfhound-n02090721_2366.jpg,9
EntleBucher-n02108000_2987.jpg,7
Airedale-jpg_9.jpg,1
Norwegian_elkhound-n02091467_3705.jpg,13
Bernese_mountain_dog-jpg_1.jpg,5
Pomeranian-n02112018_6113.jpg,14
Maltese_dog-n02085936_6892.jpg,12
beagle-n02088364_14892.jpg,4
Samoyed-n02111889_928.jpg,17
Great_Pyrenees-jpg_17.jpg,8
Afghan_hound-n02088094_13011.jpg,0
cairn-n02096177_2687.jpg,6
Afghan_hound-n02088094_5326.jpg,0
Scottish_deerhound-n02092002_15064.jpg,18
Norwegian_elkhound-n02091467_4436.jpg,13
EntleBucher-n02108000_1625.jpg,7
Bernese_mountain_dog-jpg_54.jpg,5
Bernese_mountain_dog-jpg_83.jpg,5
EntleBucher-n02108000_2586.jpg,7
Saluki-n02091831_2108.jpg,16
Scottish_deerhound-n02092002_15010.jpg,18
pug-n02110958_14017.jpg,15
Scottish_deerhound-n02092002_5437.jpg,18
Bernese_mountain_dog-n02107683_3931.jpg,5
Airedale-n02096051_1277.jpg,1
Maltese_dog-n02085936_3470.jpg,12
Maltese_dog-n02085936_8248.jpg,12
Leonberg-n02111129_646.jpg,11
Saluki-n02091831_7244.jpg,16
Maltese_dog-jpg_58.jpg,12
Pomeranian-n02112018_1090.jpg,14
Airedale-n02096051_6335.jpg,1
Norwegian_elkhound-jpg_57.jpg,13
cairn-n02096177_9708.jpg,6
Australian_terrier-n02096294_1783.jpg,2
Australian_terrier-n02096294_6290.jpg,2
Pomeranian-n02112018_1577.jpg,14
Saluki-n02091831_5436.jpg,16
Norwegian_elkhound-jpg_37.jpg,13
papillon-n02086910_5942.jpg,19
Scottish_deerhound-jpg_80.jpg,18
Afghan_hound-jpg_15.jpg,0
Maltese_dog-n02085936_1155.jpg,12
Leonberg-n02111129_454.jpg,11
beagle-n02088364_17534.jpg,4
Irish_wolfhound-n02090721_4302.jpg,9
EntleBucher-n02108000_1122.jpg,7
Australian_terrier-n02096294_2603.jpg,2
EntleBucher-n02108000_93.jpg,7
Bernese_mountain_dog-n02107683_5391.jpg,5
Great_Pyrenees-n02111500_870.jpg,8
Samoyed-n02111889_10084.jpg,17
Afghan_hound-jpg_91.jpg,0
Great_Pyrenees-jpg_63.jpg,8
EntleBucher-n02108000_620.jpg,7
EntleBucher-n02108000_1226.jpg,7
Norwegian_elkhound-n02091467_4406.jpg,13
Saluki-n02091831_3038.jpg,16
Scottish_deerhound-n02092002_11131.jpg,18
basenji-n02110806_5660.jpg,3
Great_Pyrenees-n02111500_3254.jpg,8
EntleBucher-n02108000_3109.jpg,7
Leonberg-n02111129_3367.jpg,11
EntleBucher-jpg_29.jpg,7
Saluki-n02091831_6451.jpg,16
beagle-n02088364_16207.jpg,4
Leonberg-jpg_9.jpg,11
pug-n02110958_16217.jpg,15
Leonberg-n02111129_1583.jpg,11
Leonberg-jpg_91.jpg,11
Airedale-jpg_32.jpg,1
Bernese_mountain_dog-jpg_6.jpg,5
Norwegian_elkhound-n02091467_3157.jpg,13
Scottish_deerhound-jpg_33.jpg,18
beagle-n02088364_13464.jpg,4
Norwegian_elkhound-n02091467_3589.jpg,13
Irish_wolfhound-n02090721_6007.jpg,9
papillon-n02086910_485.jpg,19
Samoyed-n02111889_5463.jpg,17
Irish_wolfhound-n02090721_4433.jpg,9
EntleBucher-n02108000_2734.jpg,7
Norwegian_elkhound-jpg_77.jpg,13
Samoyed-n02111889_4588.jpg,17
cairn-jpg_76.jpg,6
Scottish_deerhound-n02092002_7667.jpg,18
pug-n02110958_5976.jpg,15
Leonberg-jpg_71.jpg,11
basenji-n02110806_4488.jpg,3
Bernese_mountain_dog-jpg_49.jpg,5
Lakeland_terrier-n02095570_895.jpg,10
pug-n02110958_13439.jpg,15
Maltese_dog-n02085936_8447.jpg,12
Airedale-n02096051_7463.jpg,1
Airedale-n02096051_517.jpg,1
Norwegian_elkhound-n02091467_5367.jpg,13
basenji-n02110806_4370.jpg,3
Maltese_dog-jpg_81.jpg,12
Leonberg-n02111129_3811.jpg,11
Airedale-n02096051_8103.jpg,1
Norwegian_elkhound-n02091467_5955.jpg,13
Airedale-n02096051_5356.jpg,1
Airedale-jpg_83.jpg,1
Scottish_deerhound-n02092002_1592.jpg,18
Bernese_mountain_dog-jpg_57.jpg,5
papillon-n02086910_695.jpg,19
beagle-n02088364_17473.jpg,4
Pomeranian-n02112018_2380.jpg,14
Afghan_hound-jpg_35.jpg,0
pug-n02110958_11870.jpg,15
Australian_terrier-jpg_60.jpg,2
beagle-jpg_87.jpg,4
pug-n02110958_12934.jpg,15
Leonberg-n02111129_990.jpg,11
Pomeranian-jpg_51.jpg,14
beagle-jpg_90.jpg,4
Scottish_deerhound-n02092002_12544.jpg,18
Maltese_dog-n02085936_5103.jpg,12
papillon-n02086910_5063.jpg,19
Irish_wolfhound-jpg_5.jpg,9
Great_Pyrenees-jpg_92.jpg,8
Saluki-n02091831_801.jpg,16
Samoyed-n02111889_16090.jpg,17
Norwegian_elkhound-n02091467_1544.jpg,13
beagle-n02088364_9650.jpg,4
Australian_terrier-n02096294_5587.jpg,2
Australian_terrier-jpg_25.jpg,2
Maltese_dog-n02085936_338.jpg,12
Australian_terrier-jpg_62.jpg,2
Samoyed-jpg_72.jpg,17
Bernese_mountain_dog-n02107683_1282.jpg,5
Afghan_hound-jpg_3.jpg,0
Pomeranian-n02112018_5959.jpg,14
Bernese_mountain_dog-jpg_76.jpg,5
Saluki-n02091831_13935.jpg,16
Lakeland_terrier-jpg_30.jpg,10
basenji-n02110806_17.jpg,3
Maltese_dog-n02085936_2465.jpg,12
Australian_terrier-n02096294_2306.jpg,2
Maltese_dog-n02085936_6650.jpg,12
Pomeranian-n02112018_12020.jpg,14
pug-n02110958_11979.jpg,15
Samoyed-n02111889_7100.jpg,17
Irish_wolfhound-jpg_90.jpg,9
Great_Pyrenees-jpg_72.jpg,8
Lakeland_terrier-n02095570_2418.jpg,10
papillon-n02086910_6682.jpg,19
Lakeland_terrier-n02095570_838.jpg,10
Airedale-jpg_25.jpg,1
cairn-n02096177_515.jpg,6
Afghan_hound-n02088094_9523.jpg,0
Maltese_dog-n02085936_3451.jpg,12
Airedale-n02096051_8270.jpg,1
Pomeranian-jpg_30.jpg,14
EntleBucher-n02108000_3594.jpg,7
papillon-n02086910_4388.jpg,19
papillon-n02086910_4505.jpg,19
EntleBucher-jpg_31.jpg,7
Samoyed-n02111889_6545.jpg,17
Afghan_hound-n02088094_3641.jpg,0
EntleBucher-n02108000_1243.jpg,7
cairn-n02096177_4610.jpg,6
papillon-jpg_49.jpg,19
Irish_wolfhound-n02090721_1540.jpg,9
Leonberg-n02111129_2620.jpg,11
Irish_wolfhound-n02090721_1417.jpg,9
Scottish_deerhound-n02092002_3856.jpg,18
Leonberg-n02111129_2400.jpg,11
beagle-n02088364_13627.jpg,4
Airedale-n02096051_9617.jpg,1
beagle-jpg_83.jpg,4
Afghan_hound-n02088094_13909.jpg,0
Scottish_deerhound-n02092002_4296.jpg,18
Airedale-jpg_37.jpg,1
Airedale-n02096051_3879.jpg,1
Afghan_hound-jpg_60.jpg,0
basenji-n02110806_1214.jpg,3
Australian_terrier-jpg_95.jpg,2
pug-jpg_3.jpg,15
Pomeranian-n02112018_4586.jpg,14
Maltese_dog-n02085936_6514.jpg,12
pug-n02110958_8887.jpg,15
pug-images (4).jpeg,15
Bernese_mountain_dog-jpg_58.jpg,5
Afghan_hound-jpg_17.jpg,0
Lakeland_terrier-jpg_5.jpg,10
Lakeland_terrier-n02095570_6176.jpg,10
Pomeranian-n02112018_919.jpg,14
cairn-jpg_70.jpg,6
EntleBucher-n02108000_3635.jpg,7
papillon-n02086910_2380.jpg,19
pug-n02110958_10193.jpg,15
Pomeranian-n02112018_12405.jpg,14
Bernese_mountain_dog-n02107683_2305.jpg,5
Airedale-n02096051_2939.jpg,1
Scottish_deerhound-n02092002_14369.jpg,18
Lakeland_terrier-n02095570_5404.jpg,10
Scottish_deerhound-n02092002_14825.jpg,18
basenji-n02110806_4242.jpg,3
Samoyed-n02111889_10206.jpg,17
Australian_terrier-n02096294_1231.jpg,2
Lakeland_terrier-n02095570_3881.jpg,10
Lakeland_terrier-jpg_47.jpg,10
Saluki-jpg_44.jpg,16
Airedale-n02096051_9135.jpg,1
Maltese_dog-n02085936_20076.jpg,12
Australian_terrier-n02096294_8522.jpg,2
Scottish_deerhound-jpg_49.jpg,18
Norwegian_elkhound-n02091467_3503.jpg,13
Airedale-n02096051_1111.jpg,1
Maltese_dog-n02085936_10199.jpg,12
Great_Pyrenees-n02111500_2185.jpg,8
papillon-n02086910_6087.jpg,19
Irish_wolfhound-n02090721_1696.jpg,9
Maltese_dog-jpg_61.jpg,12
Saluki-n02091831_878.jpg,16
Australian_terrier-n02096294_3704.jpg,2
Norwegian_elkhound-jpg_3.jpg,13
Irish_wolfhound-n02090721_1895.jpg,9
Samoyed-n02111889_3918.jpg,17
Pomeranian-n02112018_5888.jpg,14
Samoyed-n02111889_3476.jpg,17
cairn-n02096177_13328.jpg,6
Maltese_dog-jpg_4.jpg,12
beagle-n02088364_9318.jpg,4
Samoyed-n02111889_17626.jpg,17
EntleBucher-n02108000_1468.jpg,7
Australian_terrier-jpg_45.jpg,2
pug-n02110958_9008.jpg,15
Bernese_mountain_dog-n02107683_6825.jpg,5
Great_Pyrenees-n02111500_7495.jpg,8
Bernese_mountain_dog-n02107683_2683.jpg,5
Maltese_dog-n02085936_5582.jpg,12
Leonberg-n02111129_5300.jpg,11
basenji-jpg_0.jpg,3
Australian_terrier-n02096294_7051.jpg,2
beagle-n02088364_13236.jpg,4
cairn-n02096177_2383.jpg,6
Maltese_dog-n02085936_3313.jpg,12
papillon-n02086910_4182.jpg,19
cairn-n02096177_13460.jpg,6
pug-jpg_28.jpg,15
Samoyed-jpg_44.jpg,17
pug-n02110958_14536.jpg,15
basenji-n02110806_1778.jpg,3
Afghan_hound-n02088094_3949.jpg,0
Scottish_deerhound-jpg_85.jpg,18
Great_Pyrenees-n02111500_8042.jpg,8
basenji-n02110806_5312.jpg,3
Samoyed-n02111889_195.jpg,17
pug-n02110958_483.jpg,15
Afghan_hound-n02088094_1592.jpg,0
Leonberg-n02111129_187.jpg,11
beagle-jpg_46.jpg,4
Airedale-n02096051_1134.jpg,1
Maltese_dog-jpg_55.jpg,12
Afghan_hound-jpg_16.jpg,0
Afghan_hound-n02088094_13145.jpg,0
Lakeland_terrier-n02095570_3735.jpg,10
Scottish_deerhound-n02092002_4517.jpg,18
Airedale-n02096051_9388.jpg,1
Saluki-n02091831_3152.jpg,16
cairn-n02096177_181.jpg,6
Bernese_mountain_dog-n02107683_5290.jpg,5
EntleBucher-n02108000_1256.jpg,7
Maltese_dog-n02085936_9088.jpg,12
EntleBucher-n02108000_2802.jpg,7
Bernese_mountain_dog-n02107683_61.jpg,5
Samoyed-n02111889_4368.jpg,17
Airedale-jpg_48.jpg,1
Maltese_dog-jpg_67.jpg,12
Lakeland_terrier-n02095570_3527.jpg,10
papillon-n02086910_2648.jpg,19
papillon-n02086910_4488.jpg,19
basenji-n02110806_3968.jpg,3
Irish_wolfhound-n02090721_5536.jpg,9
Bernese_mountain_dog-jpg_75.jpg,5
Scottish_deerhound-n02092002_1962.jpg,18
Bernese_mountain_dog-n02107683_5115.jpg,5
Scottish_deerhound-n02092002_5746.jpg,18
pug-n02110958_12128.jpg,15
Norwegian_elkhound-n02091467_7291.jpg,13
Maltese_dog-n02085936_3396.jpg,12
Lakeland_terrier-n02095570_3253.jpg,10
Norwegian_elkhound-jpg_92.jpg,13
Australian_terrier-n02096294_4137.jpg,2
Leonberg-n02111129_1656.jpg,11
Great_Pyrenees-n02111500_459.jpg,8
Great_Pyrenees-n02111500_5225.jpg,8
Saluki-n02091831_10822.jpg,16
Scottish_deerhound-n02092002_1029.jpg,18
basenji-n02110806_3903.jpg,3
Saluki-n02091831_4030.jpg,16
Pomeranian-n02112018_5427.jpg,14
basenji-n02110806_2810.jpg,3
Scottish_deerhound-jpg_11.jpg,18
Irish_wolfhound-n02090721_2474.jpg,9
Samoyed-n02111889_5121.jpg,17
Australian_terrier-n02096294_7711.jpg,2
basenji-jpg_42.jpg,3
cairn-jpg_67.jpg,6
Irish_wolfhound-n02090721_1222.jpg,9
Australian_terrier-n02096294_250.jpg,2
Samoyed-jpg_23.jpg,17
Maltese_dog-n02085936_5435.jpg,12
Samoyed-jpg_28.jpg,17
Scottish_deerhound-n02092002_3494.jpg,18
Great_Pyrenees-jpg_50.jpg,8
Great_Pyrenees-n02111500_6770.jpg,8
Leonberg-n02111129_1851.jpg,11
Scottish_deerhound-n02092002_2294.jpg,18
Samoyed-n02111889_2136.jpg,17
pug-n02110958_11675.jpg,15
Bernese_mountain_dog-n02107683_3467.jpg,5
Leonberg-n02111129_4143.jpg,11
Airedale-n02096051_3338.jpg,1
beagle-jpg_29.jpg,4
pug-n02110958_5621.jpg,15
Pomeranian-n02112018_687.jpg,14
Maltese_dog-n02085936_3108.jpg,12
papillon-n02086910_8354.jpg,19
beagle-n02088364_16635.jpg,4
Irish_wolfhound-n02090721_7155.jpg,9
Saluki-jpg_36.jpg,16
Afghan_hound-n02088094_8315.jpg,0
Australian_terrier-jpg_17.jpg,2
Australian_terrier-jpg_99.jpg,2
Australian_terrier-n02096294_7641.jpg,2
basenji-jpg_30.jpg,3
